n,mu_Thermo,mu_Ham,mu_Ham_Exact,n_TF,mu_TF
,,,,94.38138138138139,13.739084065600332
,,,,94.6806806806807,13.760851338497615
,,,,94.97997997997999,13.782584233692539
,,,,95.2792792792793,13.804282913553633
,,,,95.57857857857859,13.825947539175294
,,,,95.87787787787789,13.847578270391757
,,,,96.17717717717719,13.869175265790844
,,,,96.47647647647649,13.890738682727541
,,,,96.77577577577578,13.912268677337345
,,,,97.07507507507508,13.933765404549494
,,,,97.37437437437438,13.955229018099953
,,,,97.67367367367368,13.976659670544231
,,,,97.97297297297298,13.998057513270052
,,,,98.27227227227228,14.019422696509821
,,,,98.57157157157158,14.040755369352938
,,,,98.87087087087087,14.062055679757917
,,,,99.17017017017018,14.083323774564388
,,,,99.46946946946947,14.10455979950488
,,,,99.76876876876878,14.125763899216485
,,,,100.06806806806807,14.146936217252353
,,,,100.36736736736738,14.168076896093025
,,,,100.66666666666667,14.189186077157615
,,,,100.96596596596598,14.210263900814866
,,,,101.26526526526527,14.231310506394017
,,,,101.56456456456458,14.252326032195562
,,,,101.86386386386387,14.273310615501854
,,,,102.16316316316318,14.294264392587557
,,,,102.46246246246247,14.315187498729982
,,,,102.76176176176178,14.336080068219266
,,,,103.06106106106107,14.356942234368441
,,,,103.36036036036037,14.377774129523353
,,,,103.65965965965967,14.398575885072438
,,,,103.95895895895897,14.419347631456427
,,,,104.25825825825827,14.440089498177867
,,,,104.55755755755757,14.460801613810535
,,,,104.85685685685687,14.481484106008745
,,,,105.15615615615617,14.502137101516539
,,,,105.45545545545546,14.522760726176724
,,,,105.75475475475477,14.543355104939813
,,,,106.05405405405406,14.563920361872954
,,,,106.35335335335336,14.584456620168483
,,,,106.65265265265266,14.604964002152657
,,,,106.95195195195195,14.625442629294117
,,,,107.25125125125126,14.645892622212285
,,,,107.55055055055055,14.666314100685657
,,,,107.84984984984986,14.686707183659978
,,,,108.14914914914915,14.707071989256331
,,,,108.44844844844846,14.727408634779128
,,,,108.74774774774775,14.747717236723973
,,,,109.04704704704706,14.767997910785471
,,,,109.34634634634635,14.788250771864897
,,,,109.64564564564566,14.808475934077798
,,,,109.94494494494495,14.828673510761504
,,,,110.24424424424426,14.848843614482528
,,,,110.54354354354355,14.868986357043884
,,,,110.84284284284286,14.889101849492326
,,,,111.14214214214215,14.90919020212548
,,,,111.44144144144146,14.929251524498907
,,,,111.74074074074075,14.949285925433081
,,,,112.04004004004005,14.969293513020254
,,,,112.33933933933935,14.989274394631277
,,,,112.63863863863865,15.009228676922323
,,,,112.93793793793795,15.029156465839757
,,,,113.23723723723725,15.049057866635527
,,,,113.53653653653654,15.068932983855998
,,,,113.83583583583585,15.088781921366014
,,,,114.13513513513514,15.108604782346397
,,,,114.43443443443445,15.128401669301985
,,,,114.73373373373374,15.148172684067793
,,,,115.03303303303305,15.16791792781515
,,,,115.33233233233234,15.187637501057722
,,,,115.63163163163165,15.207331503657485
,,,,115.93093093093094,15.227000034830633
,,,,116.23023023023023,15.24664319315339
,,,,116.52952952952954,15.266261076567808
,,,,116.82882882882883,15.285853782387422
,,,,117.12812812812814,15.305421407302918
,,,,117.42742742742743,15.324964047387681
,,,,117.72672672672674,15.344481798103308
,,,,118.02602602602603,15.363974754305028
,,,,118.32532532532534,15.383443010247117
,,,,118.62462462462463,15.402886659588177
,,,,118.92392392392394,15.422305795396422
,,,,119.22322322322323,15.441700510154853
,,,,119.52252252252254,15.461070895766413
,,,,119.82182182182183,15.48041704355906
,,,,120.12112112112113,15.499739044290791
,,,,120.42042042042043,15.519036988154616
,,,,120.71971971971973,15.53831096478345
,,,,121.01901901901903,15.557561063255006
,,,,121.31831831831833,15.576787372096561
,,,,121.61761761761763,15.595989979289724
,,,,121.91691691691693,15.615168972275136
,,,,122.21621621621622,15.634324437957101
,,,,122.51551551551553,15.653456462708204
,,,,122.81481481481482,15.672565132373826
,,,,123.11411411411413,15.691650532276663
,,,,123.41341341341342,15.710712747221148
,,,,123.71271271271273,15.72975186149787
,,,,124.01201201201202,15.748767958887901
,,,,124.31131131131133,15.767761122667125
,,,,124.61061061061062,15.786731435610458
,,,,124.90990990990993,15.805678979997097
,,,,125.20920920920922,15.824603837609605
,,,,125.50850850850853,15.843506089748168
,,,,125.80780780780782,15.862385817224526
,,,,126.10710710710711,15.881243100371092
,,,,126.40640640640642,15.9000780190439
,,,,126.70570570570571,15.918890652626569
,,,,127.00500500500502,15.937681080034203
,,,,127.30430430430431,15.956449379717242
,,,,127.60360360360362,15.975195629665304
,,,,127.90290290290291,15.993919907410941
,,,,128.20220220220222,16.012622290033406
,,,,128.5015015015015,16.03130285416233
,,,,128.8008008008008,16.0499616759814
,,,,129.10010010010012,16.068598831232002
,,,,129.3993993993994,16.087214395216748
,,,,129.6986986986987,16.1058084428031
,,,,129.997997997998,16.124381048426827
,,,,130.29729729729732,16.14293228609551
,,,,130.5965965965966,16.161462229391976
,,,,130.8958958958959,16.1799709514777
,,,,131.1951951951952,16.19845852509616
,,,,131.49449449449452,16.21692502257713
,,,,131.7937937937938,16.235370515836077
,,,,132.0930930930931,16.253795076383128
,,,,132.3923923923924,16.272198775323975
,,,,132.69169169169172,16.2905816833609
,,,,132.990990990991,16.308943870798384
,,,,133.2902902902903,16.32728540754558
,,,,133.5895895895896,16.3456063631194
,,,,133.8888888888889,16.36390680664761
,,,,134.1881881881882,16.382186806871868
,,,,134.4874874874875,16.40044643215072
,,,,134.7867867867868,16.418685750462608
,,,,135.08608608608608,16.436904829408803
,,,,135.3853853853854,16.45510373621634
,,,,135.6846846846847,16.47328253774091
,,,,135.983983983984,16.49144130046971
,,,,136.28328328328328,16.50958009052431
,,,,136.5825825825826,16.52769897366343
,,,,136.8818818818819,16.545798015285747
,,,,137.1811811811812,16.563877280432635
,,,,137.48048048048048,16.581936833790884
,,,,137.7797797797798,16.59997673969543
,,,,138.0790790790791,16.617997062132
,,,,138.3783783783784,16.635997864739803
,,,,138.67767767767768,16.65397921081402
,,,,138.976976976977,16.671941163308617
,,,,139.2762762762763,16.689883784838734
,,,,139.57557557557558,16.70780713768331
,,,,139.87487487487488,16.725711283787604
,,,,140.1741741741742,16.743596284765662
,,,,140.4734734734735,16.761462201902823
,,,,140.77277277277278,16.779309096158148
,,,,141.07207207207207,16.79713702816686
,,,,141.3713713713714,16.814946058242736
,,,,141.6706706706707,16.832736246380467
,,,,141.96996996996998,16.850507652258123
,,,,142.26926926926927,16.868260335239356
,,,,142.5685685685686,16.885994354375693
,,,,142.8678678678679,16.903709768409012
,,,,143.16716716716718,16.921406635773657
,,,,143.46646646646647,16.939085014598728
,,,,143.7657657657658,16.95674496271032
,,,,144.06506506506508,16.974386537633702
,,,,144.36436436436438,16.992009796595543
,,,,144.66366366366367,17.009614796526037
,,,,144.96296296296296,17.027201594061072
,,,,145.26226226226228,17.044770245544367
,,,,145.56156156156158,17.06232080702954
,,,,145.86086086086087,17.079853334282227
,,,,146.16016016016016,17.097367882782144
,,,,146.45945945945948,17.11486450772512
,,,,146.75875875875877,17.132343264025142
,,,,147.05805805805807,17.149804206316354
,,,,147.35735735735736,17.167247388955072
,,,,147.65665665665668,17.184672866021728
,,,,147.95595595595597,17.202080691322838
,,,,148.25525525525526,17.219470918392954
,,,,148.55455455455456,17.23684360049656
,,,,148.85385385385388,17.254198790630006
,,,,149.15315315315317,17.271536541523357
,,,,149.45245245245246,17.28885690564229
,,,,149.75175175175175,17.306159935189942
,,,,150.05105105105108,17.32344568210653
,,,,150.35035035035037,17.34071419808224
,,,,150.64964964964966,17.357965534536863
,,,,150.94894894894895,17.37519974264377
,,,,151.24824824824827,17.392416873320588
,,,,151.54754754754757,17.409616977233167
,,,,151.84684684684686,17.42680010479732
,,,,152.14614614614615,17.443966306180556
,,,,152.44544544544547,17.461115631303777
,,,,152.74474474474476,17.47824812984298
,,,,153.04404404404406,17.49536385123094
,,,,153.34334334334335,17.512462844658852
,,,,153.64264264264267,17.529545159078015
,,,,153.94194194194196,17.546610843201435
,,,,154.24124124124126,17.563659945505457
,,,,154.54054054054055,17.58069251423138
,,,,154.83983983983984,17.597708597387044
,,,,155.13913913913916,17.614708242748403
,,,,155.43843843843845,17.63169149786109
,,,,155.73773773773775,17.648658410041985
,,,,156.03703703703704,17.665609026380725
,,,,156.33633633633636,17.682543393741266
,,,,156.63563563563565,17.69946155876335
,,,,156.93493493493494,17.716363567864036
,,,,157.23423423423424,17.73324946723918
,,,,157.53353353353356,17.750119302864903
,,,,157.83283283283285,17.766973120499053
,,,,158.13213213213214,17.78381096568265
,,,,158.43143143143143,17.800632883741326
,,,,158.73073073073076,17.81743891978675
,,,,159.03003003003005,17.834229118715328
,,,,159.32932932932934,17.85100352522314
,,,,159.62862862862863,17.867762183780247
,,,,159.92792792792795,17.884505138659165
,,,,160.22722722722725,17.901232433922658
,,,,160.52652652652654,17.917944113427836
,,,,160.82582582582583,17.93464022082745
,,,,161.12512512512515,17.951320799571278
,,,,161.42442442442444,17.96798589290739
,,,,161.72372372372374,17.984635543883496
,,,,162.02302302302303,18.00126979534822
,,,,162.32232232232235,18.017888689952407
,,,,162.62162162162164,18.034492270150366
,,,,162.92092092092093,18.051080578201184
,,,,163.22022022022023,18.067653656169927
,,,,163.51951951951955,18.08421154592893
,,,,163.81881881881884,18.100754289159
,,,,164.11811811811813,18.117281927350646
,,,,164.41741741741743,18.13379450180533
,,,,164.71671671671672,18.150292053636598
,,,,165.01601601601604,18.16677462377134
,,,,165.31531531531533,18.183242252950954
,,,,165.61461461461462,18.199694981732513
,,,,165.91391391391392,18.216132850489924
,,,,166.21321321321324,18.23255589941511
,,,,166.51251251251253,18.248964168519137
,,,,166.81181181181182,18.265357697633352
,,,,167.11111111111111,18.281736526410516
,,,,167.41041041041044,18.29810069432593
,,,,167.70970970970973,18.31445024067852
,,,,168.00900900900902,18.33078520459198
,,,,168.3083083083083,18.34710562501581
,,,,168.60760760760763,18.363411540793855
,,,,168.90690690690693,18.379702990328322
,,,,169.20620620620622,18.39598001225492
,,,,169.5055055055055,18.41224264476984
,,,,169.80480480480483,18.42849092596786
,,,,170.10410410410412,18.44472489377595
,,,,170.40340340340342,18.46094458595434
,,,,170.7027027027027,18.477150040097513
,,,,171.00200200200203,18.49334129363524
,,,,171.30130130130132,18.509518383833566
,,,,171.60060060060061,18.52568134779586
,,,,171.8998998998999,18.541830222463748
,,,,172.19919919919923,18.55796504461814
,,,,172.49849849849852,18.57408585088018
,,,,172.7977977977978,18.590192677712242
,,,,173.0970970970971,18.606285561418876
,,,,173.39639639639643,18.62236453814776
,,,,173.69569569569572,18.63842964389065
,,,,173.994994994995,18.654480914484335
,,,,174.2942942942943,18.670518385611548
,,,,174.5935935935936,18.686542092801904
,,,,174.89289289289292,18.70255207143282
,,,,175.1921921921922,18.718548356730413
,,,,175.4914914914915,18.7345309837704
,,,,175.7907907907908,18.75049998747905
,,,,176.09009009009011,18.766455402633987
,,,,176.3893893893894,18.782397263865146
,,,,176.6886886886887,18.798325605655613
,,,,176.987987987988,18.81424046234251
,,,,177.2872872872873,18.83014186811785
,,,,177.5865865865866,18.84602985702939
,,,,177.8858858858859,18.86190446298151
,,,,178.1851851851852,18.877765719736022
,,,,178.4844844844845,18.893613660913022
,,,,178.7837837837838,18.909448319991725
,,,,179.0830830830831,18.92526973031128
,,,,179.3823823823824,18.941077925071607
,,,,179.6816816816817,18.9568729373342
,,,,179.980980980981,18.972654800022905
,,,,180.2802802802803,18.988423545924785
,,,,180.5795795795796,19.004179207690854
,,,,180.8788788788789,19.019921817836895
,,,,181.1781781781782,19.035651408744243
,,,,181.4774774774775,19.051368012660543
,,,,181.77677677677679,19.06707166170054
,,,,182.0760760760761,19.082762387846852
,,,,182.3753753753754,19.098440222950696
,,,,182.6746746746747,19.11410519873268
,,,,182.97397397397398,19.129757346783528
,,,,183.27327327327328,19.145396698564824
,,,,183.5725725725726,19.16102328540977
,,,,183.8718718718719,19.176637138523898
,,,,184.17117117117118,19.1922382889858
,,,,184.47047047047047,19.20782676774786
,,,,184.7697697697698,19.223402605636956
,,,,185.0690690690691,19.23896583335519
,,,,185.36836836836838,19.254516481480568
,,,,185.66766766766767,19.270054580467733
,,,,185.966966966967,19.28558016064863
,,,,186.26626626626629,19.301093252233223
,,,,186.56556556556558,19.316593885310148
,,,,186.86486486486487,19.332082089847432
,,,,187.1641641641642,19.347557895693154
,,,,187.46346346346348,19.3630213325761
,,,,187.76276276276278,19.37847243010645
,,,,188.06206206206207,19.393911217776424
,,,,188.3613613613614,19.40933772496097
,,,,188.66066066066068,19.424751980918355
,,,,188.95995995995997,19.44015401479088
,,,,189.25925925925927,19.455543855605498
,,,,189.5585585585586,19.470921532274414
,,,,189.85785785785788,19.48628707359578
,,,,190.15715715715717,19.501640508254287
,,,,190.45645645645646,19.5169818648218
,,,,190.75575575575579,19.532311171757986
,,,,191.05505505505508,19.547628457410898
,,,,191.35435435435437,19.56293375001763
,,,,191.65365365365366,19.578227077704906
,,,,191.95295295295298,19.593508468489667
,,,,192.25225225225228,19.608777950279684
,,,,192.55155155155157,19.624035550874172
,,,,192.85085085085086,19.639281297964338
,,,,193.15015015015015,19.654515219134012
,,,,193.44944944944947,19.66973734186019
,,,,193.74874874874877,19.684947693513635
,,,,194.04804804804806,19.700146301359446
,,,,194.34734734734735,19.715333192557637
,,,,194.64664664664667,19.730508394163685
,,,,194.94594594594597,19.7456719331291
,,,,195.24524524524526,19.760823836301984
,,,,195.54454454454455,19.775964130427607
,,,,195.84384384384387,19.79109284214891
,,,,196.14314314314316,19.806209998007102
,,,,196.44244244244246,19.821315624442168
,,,,196.74174174174175,19.836409747793418
,,,,197.04104104104107,19.851492394300042
,,,,197.34034034034036,19.86656359010161
,,,,197.63963963963965,19.881623361238624
,,,,197.93893893893895,19.896671733653044
,,,,198.23823823823827,19.911708733188785
,,,,198.53753753753756,19.92673438559227
,,,,198.83683683683685,19.9417487165129
,,,,199.13613613613614,19.95675175150361
,,,,199.43543543543547,19.97174351602136
,,,,199.73473473473476,19.98672403542761
,,,,200.03403403403405,20.00169333498887
,,,,200.33333333333334,20.016651439877172
,,,,200.63263263263266,20.031598375170553
,,,,200.93193193193196,20.04653416585356
,,,,201.23123123123125,20.061458836817742
,,,,201.53053053053054,20.07637241286212
,,,,201.82982982982986,20.091274918693685
,,,,202.12912912912915,20.106166378927846
,,,,202.42842842842845,20.121046818088942
,,,,202.72772772772774,20.13591626061068
,,,,203.02702702702703,20.150774730836634
,,,,203.32632632632635,20.16562225301025
,,,,203.62562562562564,20.180458851327476
,,,,203.92492492492494,20.195284549832913
,,,,204.22422422422423,20.210099372524585
,,,,204.52352352352355,20.22490334330222
,,,,204.82282282282284,20.23969648597814
,,,,205.12212212212214,20.25447882427772
,,,,205.42142142142143,20.2692503818398
,,,,205.72072072072075,20.28401118221718
,,,,206.02002002002004,20.298761248876993
,,,,206.31931931931933,20.313500605201185
,,,,206.61861861861863,20.328229274486933
,,,,206.91791791791795,20.342947279947072
,,,,207.21721721721724,20.35765464471054
,,,,207.51651651651653,20.372351391822775
,,,,207.81581581581582,20.387037544246144
,,,,208.11511511511515,20.401713124860386
,,,,208.41441441441444,20.416378156462986
,,,,208.71371371371373,20.431032661769635
,,,,209.01301301301302,20.445676663414595
,,,,209.31231231231234,20.460310183951147
,,,,209.61161161161164,20.47493324585195
,,,,209.91091091091093,20.489545871509502
,,,,210.21021021021022,20.50414808323649
,,,,210.50950950950954,20.518739903266216
,,,,210.80880880880883,20.533321353752974
,,,,211.10810810810813,20.54789245677246
,,,,211.40740740740742,20.562453234322142
,,,,211.7067067067067,20.577003708321662
,,,,212.00600600600603,20.59154390061324
,,,,212.30530530530532,20.606073832961993
,,,,212.60460460460462,20.62059352705638
,,,,212.9039039039039,20.635103004508554
,,,,213.20320320320323,20.649602286854744
,,,,213.50250250250252,20.664091395555605
,,,,213.80180180180182,20.678570351996626
,,,,214.1011011011011,20.693039177488462
,,,,214.40040040040043,20.707497893267334
,,,,214.69969969969972,20.721946520495358
,,,,214.998998998999,20.736385080260934
,,,,215.2982982982983,20.75081359357909
,,,,215.59759759759763,20.76523208139185
,,,,215.89689689689692,20.779640564568577
,,,,216.1961961961962,20.794039063906332
,,,,216.4954954954955,20.808427600130223
,,,,216.79479479479483,20.82280633276076
,,,,217.09409409409412,20.83717486577915
,,,,217.3933933933934,20.851533636297763
,,,,217.6926926926927,20.86588252589033
,,,,217.99199199199202,20.880221554927385
,,,,218.29129129129132,20.894550743709537
,,,,218.5905905905906,20.908870112467852
,,,,218.8898898898899,20.923179681364157
,,,,219.18918918918922,20.937479470491397
,,,,219.4884884884885,20.951769499873922
,,,,219.7877877877878,20.966049789467874
,,,,220.0870870870871,20.98032035916145
,,,,220.38638638638642,20.994581228775274
,,,,220.6856856856857,21.00883241806269
,,,,220.984984984985,21.023073946710085
,,,,221.2842842842843,21.03730583433722
,,,,221.5835835835836,21.05152810049754
,,,,221.8828828828829,21.065740764678473
,,,,222.1821821821822,21.079943846301745
,,,,222.4814814814815,21.094137364723718
,,,,222.7807807807808,21.108321339235673
,,,,223.0800800800801,21.122495789064107
,,,,223.3793793793794,21.13666073337105
,,,,223.6786786786787,21.150816191254375
,,,,223.977977977978,21.164962181748095
,,,,224.2772772772773,21.17909872382264
,,,,224.5765765765766,21.19322583638518
,,,,224.8758758758759,21.207343538279922
,,,,225.17517517517518,21.22145184828837
,,,,225.4744744744745,21.23555078512965
,,,,225.7737737737738,21.24964036746079
,,,,226.0730730730731,21.263720613877002
,,,,226.37237237237238,21.277791542911977
,,,,226.6716716716717,21.291853173038163
,,,,226.970970970971,21.30590552266704
,,,,227.2702702702703,21.31994861014943
,,,,227.56956956956958,21.333982453775743
,,,,227.8688688688689,21.348007071776276
,,,,228.1681681681682,21.362022482321493
,,,,228.4674674674675,21.376028703522255
,,,,228.76676676676678,21.390025753430177
,,,,229.0660660660661,21.404013650037815
,,,,229.3653653653654,21.417992411278973
,,,,229.66466466466468,21.43196205502899
,,,,229.96396396396398,21.445922599104968
,,,,230.2632632632633,21.459874061266067
,,,,230.5625625625626,21.473816459213737
,,,,230.86186186186188,21.487749810592025
,,,,231.16116116116117,21.501674132987795
,,,,231.46046046046047,21.515589443931002
,,,,231.7597597597598,21.52949576089496
,,,,232.05905905905908,21.543393101296573
,,,,232.35835835835837,21.557281482496617
,,,,232.65765765765767,21.571160921799972
,,,,232.956956956957,21.58503143645589
,,,,233.25625625625628,21.598893043658226
,,,,233.55555555555557,21.612745760545714
,,,,233.85485485485486,21.62658960420217
,,,,234.15415415415418,21.640424591656796
,,,,234.45345345345348,21.654250739884375
,,,,234.75275275275277,21.668068065805528
,,,,235.05205205205206,21.681876586286993
,,,,235.35135135135138,21.695676318141796
,,,,235.65065065065068,21.709467278129548
,,,,235.94994994994997,21.723249482956646
,,,,236.24924924924926,21.73702294927654
,,,,236.54854854854858,21.75078769368994
,,,,236.84784784784787,21.764543732745064
,,,,237.14714714714717,21.77829108293787
,,,,237.44644644644646,21.792029760712285
,,,,237.74574574574578,21.805759782460427
,,,,238.04504504504507,21.819481164522845
,,,,238.34434434434436,21.833193923188748
,,,,238.64364364364366,21.846898074696202
,,,,238.94294294294298,21.8605936352324
,,,,239.24224224224227,21.87428062093385
,,,,239.54154154154156,21.8879590478866
,,,,239.84084084084085,21.901628932126478
,,,,240.14014014014018,21.915290289639294
,,,,240.43943943943947,21.928943136361056
,,,,240.73873873873876,21.942587488178212
,,,,241.03803803803805,21.956223360927833
,,,,241.33733733733735,21.969850770397855
,,,,241.63663663663667,21.983469732327276
,,,,241.93593593593596,21.997080262406367
,,,,242.23523523523525,22.010682376276883
,,,,242.53453453453454,22.0242760895323
,,,,242.83383383383386,22.037861417717977
,,,,243.13313313313316,22.051438376331397
,,,,243.43243243243245,22.06500698082247
,,,,243.73173173173174,22.078567246593312
,,,,244.03103103103106,22.09211918899909
,,,,244.33033033033036,22.105662823347785
,,,,244.62962962962965,22.119198164900535
,,,,244.92892892892894,22.13272522887179
,,,,245.22822822822826,22.146244030429553
,,,,245.52752752752755,22.15975458469555
,,,,245.82682682682685,22.173256906745433
,,,,246.12612612612614,22.186751011608997
,,,,246.42542542542546,22.200236914270338
,,,,246.72472472472475,22.213714629668093
,,,,247.02402402402404,22.22718417269558
,,,,247.32332332332334,22.240645558201038
,,,,247.62262262262266,22.254098800987794
,,,,247.92192192192195,22.267543915814446
,,,,248.22122122122124,22.28098091739508
,,,,248.52052052052053,22.294409820399427
,,,,248.81981981981986,22.307830639453073
,,,,249.11911911911915,22.321243389137617
,,,,249.41841841841844,22.334648083990903
,,,,249.71771771771773,22.34804473850715
,,,,250.01701701701705,22.361433367137177
,,,,250.31631631631635,22.37481398428855
,,,,250.61561561561564,22.388186604325803
,,,,250.91491491491493,22.40155124157069
,,,,251.21421421421422,22.4149079103019
,,,,251.51351351351354,22.42825662475601
,,,,251.81281281281284,22.441597399127122
,,,,252.11211211211213,22.454930247567148
,,,,252.41141141141142,22.46825518418605
,,,,252.71071071071074,22.481572223051934
,,,,253.01001001001003,22.49488137819129
,,,,253.30930930930933,22.508182663589285
,,,,253.60860860860862,22.52147609318936
,,,,253.90790790790794,22.53476168089422
,,,,254.20720720720723,22.548039440565496
,,,,254.50650650650653,22.561309386024025
,,,,254.80580580580582,22.574571531050026
,,,,255.10510510510514,22.58782588938327
,,,,255.40440440440443,22.601072474723217
,,,,255.70370370370372,22.614311300729234
,,,,256.003003003003,22.627542381020717
,,,,256.30230230230234,22.640765729177254
,,,,256.6016016016016,22.653981358738815
,,,,256.9009009009009,22.667189283205893
,,,,257.20020020020024,22.680389516039686
,,,,257.4994994994995,22.693582070662206
,,,,257.7987987987988,22.70676696045652
,,,,258.09809809809815,22.71994419876682
,,,,258.3973973973974,22.733113798898657
,,,,258.69669669669673,22.746275774119045
,,,,258.995995995996,22.75943013765664
,,,,259.2952952952953,22.772576902701893
,,,,259.59459459459464,22.7857160824072
,,,,259.8938938938939,22.798847689887154
,,,,260.1931931931932,22.811971738218325
,,,,260.4924924924925,22.825088240439953
,,,,260.7917917917918,22.838197209553755
,,,,261.09109109109113,22.85129865852415
,,,,261.3903903903904,22.864392600278414
,,,,261.6896896896897,22.877479047707027
,,,,261.98898898898904,22.89055801366302
,,,,262.2882882882883,22.903629510963324
,,,,262.5875875875876,22.916693552388132
,,,,262.8868868868869,22.929750150681215
,,,,263.1861861861862,22.942799318550094
,,,,263.4854854854855,22.955841068666167
,,,,263.7847847847848,22.968875413664847
,,,,264.0840840840841,22.98190236614573
,,,,264.38338338338343,22.994921938672746
,,,,264.6826826826827,23.00793414377423
,,,,264.981981981982,23.020938993943115
,,,,265.2812812812813,23.033936501637086
,,,,265.5805805805806,23.046926679278695
,,,,265.8798798798799,23.059909539255496
,,,,266.1791791791792,23.07288509392021
,,,,266.4784784784785,23.085853355590825
,,,,266.7777777777778,23.098814336550756
,,,,267.0770770770771,23.111768049048983
,,,,267.3763763763764,23.124714505300172
,,,,267.6756756756757,23.137653717484813
,,,,267.974974974975,23.150585697749364
,,,,268.2742742742743,23.163510458206378
,,,,268.5735735735736,23.17642801093462
,,,,268.8728728728729,23.189338367979232
,,,,269.17217217217217,23.20224154135182
,,,,269.4714714714715,23.215137543030647
,,,,269.7707707707708,23.22802638496069
,,,,270.0700700700701,23.240908079053806
,,,,270.3693693693694,23.253782637188884
,,,,270.6686686686687,23.266650071211924
,,,,270.967967967968,23.2795103929362
,,,,271.2672672672673,23.292363614142364
,,,,271.56656656656656,23.30520974657859
,,,,271.8658658658659,23.318048801960696
,,,,272.1651651651652,23.33088079197224
,,,,272.46446446446447,23.343705728264702
,,,,272.7637637637638,23.356523622457534
,,,,273.0630630630631,23.369334486138357
,,,,273.3623623623624,23.38213833086303
,,,,273.6616616616617,23.394935168155786
,,,,273.96096096096096,23.407725009509377
,,,,274.2602602602603,23.42050786638517
,,,,274.5595595595596,23.433283750213246
,,,,274.85885885885887,23.446052672392568
,,,,275.1581581581582,23.458814644291078
,,,,275.4574574574575,23.471569677245792
,,,,275.7567567567568,23.484317782562975
,,,,276.0560560560561,23.497058971518165
,,,,276.35535535535536,23.50979325535639
,,,,276.6546546546547,23.52252064529224
,,,,276.953953953954,23.535241152509958
,,,,277.25325325325326,23.547954788163594
,,,,277.5525525525526,23.56066156337711
,,,,277.8518518518519,23.573361489244473
,,,,278.15115115115117,23.586054576829778
,,,,278.4504504504505,23.598740837167387
,,,,278.74974974974975,23.611420281262
,,,,279.0490490490491,23.624092920088785
,,,,279.3483483483484,23.6367587645935
,,,,279.64764764764766,23.649417825692588
,,,,279.946946946947,23.662070114273284
,,,,280.24624624624624,23.674715641193746
,,,,280.54554554554556,23.687354417283128
,,,,280.8448448448449,23.699986453341722
,,,,281.14414414414415,23.712611760141055
,,,,281.44344344344347,23.725230348423985
,,,,281.7427427427428,23.737842228904825
,,,,282.04204204204206,23.750447412269434
,,,,282.3413413413414,23.763045909175336
,,,,282.64064064064064,23.775637730523176
,,,,282.93993993993996,23.7882228861
,,,,283.2392392392393,23.80080138729305
,,,,283.53853853853855,23.813373244376137
,,,,283.83783783783787,23.825938467866642
,,,,284.1371371371372,23.838497068254235
,,,,284.43643643643645,23.851049056000946
,,,,284.7357357357358,23.863594441541323
,,,,285.03503503503504,23.87613323528247
,,,,285.33433433433436,23.888665447604197
,,,,285.6336336336337,23.901191088859086
,,,,285.93293293293294,23.913710169372617
,,,,286.23223223223226,23.926222699443258
,,,,286.5315315315316,23.93872868934256
,,,,286.83083083083085,23.951228149315245
,,,,287.13013013013017,23.96372108957934
,,,,287.42942942942943,23.976207520326238
,,,,287.72872872872875,23.988687451720807
,,,,288.0280280280281,24.001160893901492
,,,,288.32732732732734,24.0136278569804
,,,,288.62662662662666,24.026088351043473
,,,,288.9259259259259,24.03854238615032
,,,,289.22522522522524,24.050989972334698
,,,,289.52452452452457,24.063431119604342
,,,,289.82382382382383,24.07586583794114
,,,,290.12312312312315,24.088294137301215
,,,,290.42242242242247,24.100716027615007
,,,,290.72172172172174,24.11313151878738
,,,,291.02102102102106,24.125540620697727
,,,,291.3203203203203,24.13794334320003
,,,,291.61961961961964,24.150339696122977
,,,,291.91891891891896,24.16272968927004
,,,,292.2182182182182,24.17511333241957
,,,,292.51751751751755,24.187490635324885
,,,,292.81681681681687,24.199861607714364
,,,,293.11611611611613,24.212226259291526
,,,,293.41541541541545,24.22458459973413
,,,,293.7147147147147,24.236936638698264
,,,,294.01401401401404,24.249282385813437
,,,,294.31331331331336,24.26162185068168
,,,,294.6126126126126,24.273955042886467
,,,,294.91191191191194,24.286281971983115
,,,,295.21121121121126,24.298602647503632
,,,,295.5105105105105,24.310917078955885
,,,,295.80980980980985,24.323225275823667
,,,,296.1091091091091,24.33552724756679
,,,,296.40840840840843,24.347823003621176
,,,,296.70770770770775,24.360112553398906
,,,,297.007007007007,24.37239590628835
,,,,297.30630630630634,24.384673071654245
,,,,297.60560560560566,24.39694405883774
,,,,297.9049049049049,24.409208877156516
,,,,298.20420420420425,24.42146753590486
,,,,298.5035035035035,24.433720044353734
,,,,298.80280280280283,24.44596641175087
,,,,299.10210210210215,24.45820664732086
,,,,299.4014014014014,24.47044076026521
,,,,299.70070070070074,24.482668759762433
,,,,300.0,24.49489065496815
